,id,name,category,weighted_score
515,516,Twisted Tenders (5000 Bond Blvd.),"Chicken, Wings, Sandwiches, Comfort Food, Family Meals",4.570719240761526
520,521,Zaxby's (9134 Hwy. 119),"Comfort Food, American, Salads, Wings",4.570719240761526
522,523,Charleys Cheesesteaks - Riverchase Galleria,"Sandwich, Comfort Food",4.570719240761526
523,524,Burger King (613 Cahaba Valley Road),"American, burger, Fast Food, Family Meals",4.570719240761526
530,531,Jim 'N Nicks Bar-B-Q (Riverchase),"BBQ, American, Burgers",4.536979114422971
532,533,Papa Murphy's  (1932 Montgomery Hwy South),"Pizza, Salads, Comfort Food, Healthy",4.570719240761526
533,534,Dante's Pizza (900 Commons Dr),"Desserts, Pasta, Pizza",4.570719240761526
534,535,A Taste of Louisiana,"Comfort Food, Cajun, Creole",4.570719240761526
537,538,Chuck E. Cheese (1001 Commons Drive),Pizza,4.570719240761526
539,540,Great China (2371 Murphy Mill Rd Ste 6),"Chinese, Asian, Noodles",4.570719240761526
540,541,Clean Eatz,"Healthy, Vegetarian, Salads",4.570719240761526
541,542,Crumbl Cookies (Dothan),"Bakery, Desserts",4.570719240761526
542,543,Baskin-Robbins (3064 Ross Clark Cir),"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",4.570719240761526
543,544,Smoothie King (1368 Westgate Parkway),"Healthy, Juice and Smoothies, Desserts",4.570719240761526
544,545,Taco Bell (4468 W Main St Ste 2),"American, Fast Food, wings, Family Meals",4.570719240761526
546,547,"Auntie Anne's (900 Commons Dr, Ste 821)","Bakery, Comfort Food, Desserts, Pretzel, Family Meals",4.570719240761526
550,551,Jus Relax,"Black-owned, Desserts, Vegetarian, Coffee and Tea, Healthy",4.570719240761526
560,561,Beef 'O' Brady's (Dothan),"American, Seafood, Desserts",4.570719240761526
561,562,Things &amp; Wings,"Comfort Food, American, Wings",4.570719240761526
562,563,Momma Goldberg's Deli (westgate pkwy),"Burgers, American, Sandwiches",4.570719240761526
563,564,Subway (4310 Montgomery Hwy),"Fast Food, Sandwich, American",4.570719240761526
564,565,Dakota Coffee Works,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
565,566,Long John Silver's (3518 Ross Clark Cir),"Seafood, Sandwich, Desserts",4.570719240761526
566,567,Things &amp; Wings (2312 S OATES ST),"Comfort Food, American, Wings",4.570719240761526
567,568,La Parrilla Mexican Restaurant (Dothan),"Mexican, Latin American, New Mexican",4.570719240761526
568,569,Underground Chuck's (3320 Montgomery Highway),"American, Sandwich, Burgers",4.570719240761526
569,570,Cheeburger Cheeburger (4871 Mongtomery Hwy),"American, Burgers, Comfort Food",4.570719240761526
570,571,The Bottle Tree,"Burgers, American, Sandwiches",4.570719240761526
571,572,David‚Äôs Pizza Bar &amp; Grill,"Pizza, American, Italian",4.570719240761526
572,573,McDonald's® (2251 REEVES ST),"American, Burgers, Fast Food",4.570719240761526
573,574,Shrimp Boat,"Seafood, Southern, Sandwiches",4.570719240761526
574,575,Cactus Flower Cafe,"Mexican, Latin American, New Mexican",4.570719240761526
575,576,Pasqually's Pizza &amp; Wings P703 (1001 Commons Drive),"Pizza, Italian, Wings",4.570719240761526
578,579,Rodeo Mexican Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
580,581,Goldfingers (3656 Montgomery Hwy),"Burgers, American, Sandwiches",4.570719240761526
581,582,Fred's BBQ,"BBQ, American, Burgers",4.570719240761526
582,583,Dunkin' (4185 Montgomery Hwy),"Breakfast and Brunch, Donuts",4.570719240761526
583,584,Hunt Brothers Pizza,"Pizza, Wings, Convenience",4.570719240761526
585,586,Shoney's (3054 Ross Clark Circle SW),"Burgers, American, Sandwiches, Family Meals",4.570719240761526
589,590,Cosmic Wings - Dothan,"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",4.570719240761526
590,591,Wingville (3421 Ross Clark Cir),"Wings, American, Fast Food",4.570719240761526
591,592,Momma Goldberg's Deli (apple ave),"Burgers, American, Sandwiches",4.570719240761526
596,597,Hardee's (1086 Ross Clark Cir),"American, burger, Sandwich",4.570719240761526
597,598,Catfish Kitchen (3395 Ross Clark Circle),"Seafood, Fast Food, Fish and Chips, American",4.570719240761526
601,602,Burger King (16752 US Highway 431 South),"American, burger, Fast Food, Family Meals",4.570719240761526
610,611,Arby's (124 Hospitality Ln),"American, Sandwich, Fast Food, Kids Friendly",4.570719240761526
616,617,PJ Fresh (2190 Ross Clark Circle),"Burgers, American, Sandwiches",4.570719240761526
617,618,China Garden,"Chinese, Noodles, Asian",4.570719240761526
620,621,Coop &amp; Run (3320 Montgomery Highway),"American, Fried Chicken",4.570719240761526
621,622,Pizza Hut (16640 US Highway #431),"Fast Food, Italian, pizza, wings",4.570719240761526
627,628,"Smoothie King (103 Apple Avenue, Suite 3)","Juice and Smoothies, Healthy, Drinks",4.570719240761526
631,632,Hardee's (3471 Ross Clark Cir),"American, Burgers, Sandwich",4.570719240761526
635,636,Subway (11805 Highway 231 431 N Unit D),"Fast Food, Sandwich, American",4.570719240761526
639,640,China One,"Chinese, Asian, Asian Fusion",4.570719240761526
640,641,LISA KITCHEN,"Breakfast and Brunch, Salads, Chicken",4.570719240761526
642,643,The Ice Cream Shop ,"Desserts, Ice Cream + Frozen Yogurt",4.570719240761526
643,644,708 Bar &amp; Grille,"Wings, Seafood, Chicken",4.570719240761526
644,645,Taco Bell (12276 US-231),"American, Fast Food, wings",4.570719240761526
646,647,Sakura Cafe,"Japanese, Asian, Sushi",4.570719240761526
647,648,Chuck E. Cheese (1220 Jordan Lane Nw),Pizza,4.570719240761526
648,649,Rafael’s Pizzeria,"Italian, Pasta, Comfort Food",4.570719240761526
649,650,A Town Wings,"Comfort Food, American, Wings",4.570719240761526
650,651,I Love Bacon,"Sandwich, American, Wings",4.570719240761526
651,652,Cosmic Wings - N. Memorial Pkwy.,"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",4.570719240761526
652,653,TailGaters Sports Bar,"American, Wings",4.570719240761526
654,655,Hootie's Burger Bar (4729 NW University),"American, Bar Food, burger, Sandwiches, Burgers",4.570719240761526
655,656,Rookiez Wings,"Comfort Food, American, Chicken",4.570719240761526
656,657,Quiznos (Huntsville),"Sandwich, Salads, Traditional American, Fast Food",4.570719240761526
657,658,LawLers Barbecue,"BBQ, American, Burgers",4.570719240761526
659,660,Humphrey's Bar and Grill,"Burgers, American, Sandwiches",4.570719240761526
661,662,el mariachi,"Mexican, Latin American, New Mexican",4.570719240761526
666,667,Pierce's Family Restaurant,"Comfort Food, American, Wings",4.570719240761526
667,668,Billy's Sports Bar &amp; Grill,"American, Burgers, Sandwiches",4.570719240761526
670,671,Las Trojas Cantina Mexican Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
672,673,Ole Dad's BBQ,"BBQ, American, Burgers",4.570719240761526
674,675,Five Guys AL-1535 1221-A N Memorial Pkwy,"American, Burgers",4.705996575317784
675,676,KFC  (12276 U.S. Highway 231),"American, Fast Food, wings",4.570719240761526
677,678,IHOP (6151 University Drive Nw),"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals",4.534441533007195
679,680,Three Scoops Premium Ice Cream,"Black-owned, Desserts, Ice Cream + Frozen Yogurt, Exclusive to Eats",4.570719240761526
682,683,Applebee's (N. Memorial Pkwy.),"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",4.36382331455192
684,685,Logan's Roadhouse 403 (6226 University Drive Northwest),"Burgers, American, Comfort Food, Family Meals",4.420071504800136
685,686,Taco Bell (1638 Hwy 72 E),"Burritos, Fast Food, Mexican",4.570719240761526
686,687,CVS (12275 HIGHWAY 231/431NORTH),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
687,688,Walgreens (12290 HIGHWAY 231 431 NORTH),"Pharmacy, Convenience, Everyday Essentials, Baby",4.570719240761526
688,689,Chipotle Mexican Grill (5900 University Dr Nw Ste D2),"Healthy, Mexican",4.534441533007195
691,692,Sbarro  (2801 Memorial Pkwy. S.),"Italian, pasta, pizza",4.570719240761526
692,693,Subway (7950 Highway 72 W Ste B),"Fast Food, Sandwich, American",4.570719240761526
693,694,Dirty Little Vegan (5001 Adventist Blvd NW),"American, Vegan, Healthy, Alcohol",4.570719240761526
695,696,Rookiez  (Harvest),"American, Wings, Chicken",4.570719240761526
698,699,Yummy Asia - 35805,"Asian, Asian Fusion, Korean",4.570719240761526
699,700,Pofta Buna International Cafe,"European, Desserts, Salads, Healthy",4.570719240761526
700,701,Mariah Carey's Cookies - Huntsville,"Desserts, Bakery",4.570719240761526
701,702,Handel's Ice Cream,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",4.570719240761526
702,703,Sonic (907 Jordan Ln NW)*,"American, burger, Fast Food, Hot Dog, Sandwich",4.420071504800136
704,705,Taste of Tbilisi (325 The Bridge St Suite 101),"Sandwiches, Comfort Food",4.570719240761526
705,706,Marble Slab Creamery (350 The Bridge St #112,"Desserts, Ice Cream &amp; Frozen Yogurt, Comfort Food",4.570719240761526
706,707,United Kitchens of India,"Indian, Vegetarian, Pakistani, Exclusive to Eats, Chicken",4.570719240761526
708,709,The Ice Cream Shop,"Ice Cream + Frozen Yogurt, Desserts, Comfort Food",4.570719240761526
709,710,Heaven's Healthy Kitchen,"Vegan, Plant Based, Sandwich, Vegetarian, Healthy",4.570719240761526
712,713,Jim 'N Nick's Bar-B-Q (Huntsville),"BBQ, Salads, Wings",4.534441533007195
714,715,Wild Burger (7042 Highway 72 West),Burgers,4.570719240761526
715,716,Bravo (401 The Bridge St NW),"Italian, Pasta, Family Meals",4.4772565189036655
716,717,Maki Fresh-Huntville,"Sushi, Asian, Japanese, Burgers, Salads, Healthy, Family Meals",4.705996575317784
718,719,Desi Chops -35805,"Indian, Vegetarian, Asian",4.570719240761526
719,720,Curry Wok,"Indian, Noodles, Gluten Free, Vegan, Fast Food",4.570719240761526
721,722,Phuket Thai Restaurant &amp; Sushi,"Sushi, Asian, Japanese",4.570719240761526
722,723,New China (3750 Highway 53),"Chinese, Asian, Asian Fusion",4.570719240761526
724,725,China Cafe,"Asian, Asian Fusion, Korean",4.570719240761526
729,730,Hibachi Express,"Asian, Japanese, Sushi",4.382741649975829
730,731,Hibachi Express,"Asian, Asian Fusion, Korean",4.648811561214255
731,732,Carrabba's (2801 S Memorial PKWY),"Italian, Family Meals",4.705996575317784
732,733,Taziki's Mediterranean Café (105 Brookridge Drive),"Healthy, Sandwich, Soup",4.646357524646546
735,736,Rookiez wingz bar and grill,"Burgers, American, Sandwiches",4.570719240761526
736,737,Tendies Chicken Tenders (4925 University Dr),"American, Burgers, Sandwiches",4.570719240761526
737,738,Maggie Moo's,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",4.570719240761526
738,739,Wing Squad (401 The Bridge St NW),"Wings, Chicken, American, Desserts",4.570719240761526
739,740,Donatos Pizza -8000 Madison Blvd,"Pizza, American, Italian",4.570719240761526
742,743,Rocket City Tavern,"American, Salads, Sandwich",4.570719240761526
743,744,La Colonial Tienda Mexicana,"Mexican, Latin American, New Mexican",4.570719240761526
745,746,Chicken Sammy's 558 (365 The Bridge St),"American, Chicken, Fried Chicken, Sandwich, Burgers",4.570719240761526
746,747,Dunkin' (103 Brookridge Dr),"Breakfast and Brunch, Donuts",4.591064470918522
747,748,Johnny Gryll's,"Burgers, American, Sandwiches",4.570719240761526
750,751,Market Fresh (7785 HIGHWAY 72 W),"American, Fast Food, Sandwich",4.570719240761526
751,752,Mi Casa Mexican Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
752,753,Shababy's Rib Shack,"BBQ, American, Burgers",4.570719240761526
754,755,MK WINGS ,"Wings, American, Fast Food",4.570719240761526
755,756,Big John's Bbq,"Comfort Food, American, Burgers",4.570719240761526
760,761,7202-Bonefish Grill (4800 Whitesburg Dr S),"American, Seafood, Family Meals",4.641825467096719
764,765,Wings To Go - Madison,"Comfort Food, American, Wings",4.648811561214255
768,769,McDonald's (5904 Highway 53),"American, burger, Fast Food",4.570719240761526
769,770,Turkey’s Barbecue ,"American, BBQ, Comfort Food",4.570719240761526
770,771, Catfish Kitchen (4953 University Drive NW),"Seafood, Fast Food, American, Fish and Chips",4.570719240761526
773,774,BJ's Restaurant &amp; Brewhouse (Huntsville #573),"American, Burgers, Pizza, Family Meals",4.367680908248137
775,776,Cracker Barrel Old Country Store (2001 Drake Ave SW),"Burgers, American, Sandwiches, Family Meals",4.4772565189036655
776,777,Burger King (3035 Jeff Road),"American, burger, Fast Food, Family Meals",4.570719240761526
778,779,Nothing But Noodles,"Asian, Salads, Noodles, Asian Fusion",4.5916265471107245
782,783,Freddy's Frozen Custard &amp; Steakburgers (1075 Balch Rd),"Burgers, American, Sandwiches, Desserts",4.537673032335323
784,785,Wayback Burger (6290 University Dr NW),"Burgers, American, Sandwich, Salads",4.539398089700592
785,786,Five Guys AL-0230 1395 Enterprise Way,"American, Burgers",4.705996575317784
787,788,DipWich Original American Sandwiches,"American, Sandwiches, Desserts, Allergy Friendly",4.570719240761526
789,790,Surin of Thailand - Huntsville,"Thai, Asian, Noodles, Family Friendly",4.648811561214255
790,791,I Love Sushi,"Japanese, Asian, Sushi, Vegetarian Friendly, Kids Friendly, Allergy Friendly",4.648811561214255
791,792,Papa Murphy's  (4577 Wall Triana Hwy Ste A102),"Pizza, Desserts, Comfort Food",4.570719240761526
793,794,Fresh Set 558 (365 The Bridge St),"Healthy, Salads, Vegetarian Friendly, Cafe",4.570719240761526
795,796,Rome2Greece,"Pizza, Pasta, Salads, Sandwich, Mediterranean, Allergy Friendly",4.570719240761526
797,798,Outback Steakhouse (7640 Highway 72 West),"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",4.305701476593076
798,799,Metro Diner (Madison),"Diner, Breakfast and Brunch, Burgers, Comfort Food, Family Friendly",4.648811561214255
799,800,Starbucks (Hwy 72 &amp; Hughes),"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",4.705996575317784
802,803,wings to go,"Wings, Salads, Sandwiches",4.570719240761526
806,807,Bojangles (7049 Hwy 72 West),"Chicken Strips, Fast Food, Fried Chicken",4.570719240761526
807,808,Garam Korean Restaurant,"Korean, Asian, BBQ",4.570719240761526
809,810,Dickey's Barbecue Pit (AL-0937) 6886 Governors W,"BBQ, American, Chicken",4.4772565189036655
811,812,Applebee's (Madison),"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",4.537673032335323
815,816,CVS (5859 HWY 53),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
817,818,Royalty Funnel Cakes &amp; More,"Desserts, Pastry",4.570719240761526
818,819,sweetFrog (5000 Whitesburg Drive South #103),"Ice Cream + Frozen Yogurt, Desserts",4.570719240761526
819,820,The Imperial Indian,"Indian, Pakistani, Indian Curry, Chicken, Halal, Vegetarian, Gluten Free, Vegan, Fast Food",4.570719240761526
821,822,Bowl-O-India,"Indian, Vegetarian Friendly, Chicken, Indian Curry, Pakistani, Halal, Exclusive to Eats, Gluten Free",4.570719240761526
822,823,Twisted Tenders (6226 University Dr. N.W.),"Chicken, Wings, Sandwiches, Comfort Food, Family Meals",4.570719240761526
824,825,The Ice Cream Shop,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",4.570719240761526
826,827,Krystal (1412 US Highway 72 East),"Fast Food, American, Burgers",4.570719240761526
827,828,Catfish Kitchen  (3040 North Memorial Parkway),"Seafood, Fast Food, Southern, American, Fish and Chips, American, Seafood",4.570719240761526
828,829,Baskin-Robbins (1024 6th Ave Se),"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",4.570719240761526
829,830,Subway (1303 Hwy 31 S),"Fast Food, Sandwich, American",4.570719240761526
830,831,Papa Murphy's  (1406 Beltline Road SouthWest Suite B),"Pizza, Flour based food, Kids Friendly",4.570719240761526
831,832,Krispy Krunchy Chicken (2614 Old Moulton Road S),"Comfort Food, Fried Chicken, Traditional American",4.570719240761526
832,833,Chuck E. Cheese (1801 Beltline Road Sw),Pizza,4.570719240761526
833,834,Rock N Roll Sushi (Beltline Rd),"Sushi, Asian, Japanese",4.570719240761526
834,835,Osaka Hartselle,"Japanese, Asian, Sushi",4.570719240761526
835,836,Moe's Southwest Grill (1241 Point Mallard Parkway),"Mexican, Fast Food",4.570719240761526
836,837,Taco Bell (1409 Hwy 31 NW),"Burritos, Fast Food, Mexican",4.570719240761526
837,838,The Ice Cream Shop,"Ice Cream + Frozen Yogurt, Desserts, Snacks",4.570719240761526
838,839,The Ice Cream Shop,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Candy",4.570719240761526
839,840,"Papa Johns (587 Highway 31 Northwest, Suite D)","Desserts, PIzza, Wings, Salads, Sandwich, Breakfast and Brunch",4.570719240761526
840,841,Pizza Hut (2941 Point Mallard Pkwy SE Suite I),"Fast Food, Italian, pizza, wings",4.570719240761526
841,842,A Taste of China,"Chinese, Asian, Asian Fusion",4.570719240761526
842,843,New Sogo Chinese Restaurant,"Chinese, Asian, Asian Fusion",4.570719240761526
843,844,"Captain D's (1236 Beltline Road, S.W.)","Seafood, Fast Food, Fish and Chips, American, Family Meals",4.570719240761526
844,845,Subway (2800 Spring Ave Sw),"Fast Food, Sandwich, American",4.570719240761526
847,848,L' Patron Mexican Grill and Cantina,"Mexican, Latin American, New Mexican",4.570719240761526
848,849,El Portal Mexican Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
849,850,El Portal Mexican Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
851,852,Warehouse Coffee,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
852,853,Pizza Ed,"Pizza, American, Italian",4.570719240761526
853,854,Daylight Donuts,"Burgers, American, Sandwiches",4.570719240761526
854,855,DQ Grill &amp; Chill,"Sandwiches, American, Healthy",4.570719240761526
855,856,Cahoots,"BBQ, American, Burgers",4.570719240761526
856,857,El Portal,"Mexican, Latin American, New Mexican",4.570719240761526
